Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks
S258887,O55208,C7636,michael brown,john@example.com,+918569504316,Mumbai,india,North,400001.0,P4760,Tablet,Furniture,27.49922866150264,5.0,1428.488157411806,17051.123447644695,2020-05-02,2022-01-01,1.0,Delivered,Road,V822,Mr. Rao,Bike,R158,2321.3171458743936,1045.618889312698,Warehouse A,South Hub,Mr. Khan,Low,Cash,,Pending,Check packaging
S794915,O42079,C9091,Amit Kumar,amit@gmail.com,+917878989953,Bangalore,USA,,400001.0,P7579,Mobile,Food,86.37879087462156,3.0,3703.999549743543,136546.12686932215,2020-05-24,2023-01-22,2.0,,Road,V707,Mr. Lee,,R227,8621.622056807979,490.7450036521326,,,Ms. Verma,Low,,No,Not Returned,Check packaging
S127969,O81964,C2646,michael brown,amit@gmail.com,+917795145006,Mumbai,India,West,110001.0,P8554,,Accessories,43.47852935489052,9.0,4217.694349370825,132639.4732006878,2021-11-24,2024-02-25,-3.0,Pending,Ship,V469,Ms. Sharma,Truck,R907,6663.056267014754,523.8880632416447,Hub C,,Mr. Patel,,Cash,,Not Returned,Check packaging
S641930,O89012,C5797,Amit Kumar,,+916162144035,Bangalore,UK,,600001.0,P2616,Laptop,Electronics,86.68452650460605,7.0,473.0606673630325,177191.33481676033,2020-08-28,2025-10-03,0.0,Cancelled,Road,V835,Mr. Rao,Cargo,R847,6233.498867203423,1779.5949701260106,Warehouse A,,,Low,UPI,Yes,Returned,
S974442,O28301,C3680,Amit Kumar,,+918970811270,,India,West,600001.0,P4684,Tablet,Accessories,81.638412131256,13.0,4256.863571377221,1631.4072913987538,2021-03-23,2020-10-13,,delayed,Road,V377,,Cargo,R186,8481.274237271986,419.635431707086,Hub C,,Mr. Khan,Low,Online,,Not Returned,Delayed delivery
S115402,O77511,C7768,,jane@,+918801011286,Chennai,USA,North,560001.0,P2929,,Furniture,0.0,15.0,2421.167471465411,34984.629437934826,2024-11-18,2020-08-03,11.0,DELAYED,Air,V554,Mr. Rao,Bike,R441,3598.1518415747837,309.92670108277554,,North Hub,,High,Card,,Pending,Delayed delivery
S975453,O74860,C1330,Amit Kumar,amit@gmail.com,+917833022579,,India,South,560001.0,P5545,Tablet,Clothing,16.021454773452163,14.0,4539.137138587447,92774.50402594825,2020-07-19,2024-01-04,-2.0,In Transit,Air,V522,,Cargo,R196,7392.572989838913,419.635431707086,Warehouse A,North Hub,Mr. Khan,Low,Card,No,Not Returned,Check packaging
S985483,O28769,C2922,John Doe,amit@gmail.com,+918260890088,Mumbai,us,South,,P4599,Mobile,Clothing,9.30500395416599,7.0,2835.8378992808434,54459.71878580739,2025-07-12,2021-10-02,0.0,Delivered,Road,V861,Ms. Sharma,Van,R302,6919.232083134686,1003.3030524525525,,Central,Mr. Khan,Low,,No,Pending,
S349101,O50320,C6903,,jane@,+916749767773,,U.K.,West,600001.0,P9956,Charger,Food,1.0494506537984387,15.0,4283.776422510859,57232.80452318232,2025-01-05,2020-01-06,3.0,delayed,Rail,V435,Mr. Lee,Truck,R638,6233.498867203423,1384.7745955000685,Hub C,North Hub,Ms. Verma,Low,Cash,No,Pending,
S135240,O33064,C8023,Li Wei,john@example.com,+916514573669,Delhi,,East,560001.0,P9431,,Accessories,6.824055853459352,17.0,3437.707851730763,54459.71878580739,2020-08-31,2024-09-19,-2.0,Delivered,Ship,V262,Mr. Rao,,R129,9895.221281762553,796.7421056073109,Warehouse B,Central,Mr. Patel,,Online,Yes,Returned,
S807537,O58469,C4001,Fatima Noor,jane@,+918692271532,mumbai,India,East,110001.0,P5626,Laptop,Accessories,2.5481571824323437,11.0,3887.72519106764,44976.48821164394,2021-09-11,2025-05-20,13.0,In Transit,Rail,V205,Ms. Sharma,Truck,R296,3152.0057823294637,1697.1710168935022,Warehouse A,South Hub,,Medium,Cash,Yes,Not Returned,
S825599,O72136,C3900,Fatima Noor,john@example.com,+918110322646,Mumbai,India,East,600001.0,P8585,Charger,,56.347081158164876,1.0,4323.3523984833655,196302.5874917136,2022-02-02,2022-05-06,12.0,Cancelled,Ship,V130,Mrs. Patel,,R469,4582.846229073827,474.5804866864273,Warehouse B,Central,Mr. Khan,Low,Online,,Not Returned,Handle with care
S687333,O45209,C7021,Jane Smith,,+918569729852,mumbai,India,West,560001.0,P8142,,Electronics,18.591584237106513,14.0,3316.075935425896,190358.3469061544,2024-01-05,2021-02-20,-3.0,DELAYED,,V466,,Van,R303,1320.6811082606414,433.1428677108873,,Central,,Medium,,No,,Check packaging
S882521,O39850,C4126,,john@example.com,+917653639693,Bangalore,U.K.,East,110001.0,P2257,Mobile,Food,98.69525019175147,10.0,352.55823286254605,121583.50871196765,2023-04-23,2024-06-09,9.0,Pending,Ship,V100,Mr. Lee,Cargo,R691,3732.107672092139,523.8880632416447,,North Hub,,Medium,Debet,,,Check packaging
S467061,O44580,C5706,michael brown,jane@,+919616371310,,U.K.,East,560001.0,P9891,Headphones,Electronics,29.47729944970517,10.0,3437.707851730763,194596.3121840462,2025-09-22,2021-02-01,1.0,DELAYED,Road,V658,Mr. Lee,Cargo,R120,4839.546420163297,1666.8263383197436,Warehouse B,North Hub,Mr. Khan,Low,Online,No,Pending,
S620858,O44213,C1645,John Doe,john@example.com,+919745449314,,us,North,600001.0,P9145,Charger,Furniture,77.33835454501741,7.0,911.0416179407564,61620.033408472336,2024-07-11,2023-12-19,3.0,In Transit,Road,V251,,,R385,4582.846229073827,685.8229713419096,Warehouse B,North Hub,Ms. Verma,,Online,,,
S729634,O60336,C1469,,amit@gmail.com,+919711782218,Mumbai,U.K.,East,560001.0,P7280,,Clothing,12.028971422750406,1.0,2814.938437455917,181861.21559136725,2025-09-14,2021-09-14,10.0,DELAYED,Air,V915,Ms. Sharma,Van,R258,3845.0863690497854,1003.3030524525525,Hub C,Central,Ms. Verma,,UPI,Yes,Returned,
S129445,O29432,C2493,michael brown,jane@,+919039899608,Chennai,us,West,560001.0,P9181,,,90.97738000683881,2.0,2473.7388485041297,167175.08618281968,2025-08-28,2023-10-26,5.0,DELAYED,Air,V679,Mr. Rao,Cargo,R557,1183.948113343711,959.3305987464663,Hub C,,,,Credt,No,Returned,Delayed delivery
S871905,O30474,C4519,Li Wei,amit@gmail.com,+916882853332,Chennai,,South,400001.0,P2208,Tablet,Electronics,54.49826027424572,7.0,3545.305278534692,133645.41925306083,2022-08-15,2020-12-17,3.0,Delivered,Road,V825,Mr. Rao,Cargo,R804,,1053.6006661260592,Warehouse B,,,,Credt,Yes,Returned,Delayed delivery
S945330,O17841,C2839,Jane Smith,jane@,+916619150888,Mumbai,india,West,560001.0,P4708,Headphones,Accessories,90.97738000683881,4.0,,190827.3003922336,2020-01-13,2022-02-24,3.0,DELAYED,Ship,V675,Ms. Sharma,Cargo,R980,3653.713054879444,826.8818712012421,Warehouse B,South Hub,Mr. Patel,Low,Debet,,Pending,
S172918,O10891,C8548,michael brown,,+918678231992,,U.K.,South,110001.0,P7386,Headphones,Food,6.824055853459352,9.0,2847.357221366099,10057.478730660614,2023-01-31,2021-11-23,-5.0,,Air,V936,Mrs. Patel,,R762,3219.920605891895,320.2241976241424,Hub C,,Mr. Patel,,,,,Check packaging
S332992,O58776,C9847,,jane@,+918899089901,mumbai,,,,P7097,Laptop,Accessories,20.367541324756793,10.0,2700.135729141203,33976.37038038645,2023-06-09,2020-02-13,3.0,Delivered,Air,V246,Mr. Lee,Cargo,R165,9057.001815926433,914.0718784944544,Hub C,South Hub,Ms. Verma,,Card,Yes,Returned,Delayed delivery
S134984,O41625,C7127,Li Wei,,+916398578430,,us,West,600001.0,P1756,Charger,Food,14.379639134878163,8.0,4376.729227010814,34984.629437934826,2022-06-03,2022-08-13,0.0,DELAYED,,V258,Mrs. Patel,Truck,R247,8641.039994658273,1565.312684155129,Warehouse B,South Hub,Mr. Patel,Low,Card,Yes,Pending,Handle with care
S912547,O97629,C2620,Jane Smith,amit@gmail.com,+917327722164,Delhi,india,East,560001.0,P6431,Headphones,Electronics,45.878963429595075,9.0,3887.72519106764,181861.21559136725,2023-01-16,2021-03-11,-4.0,Cancelled,Air,V338,,Van,R214,586.5309851562531,1565.312684155129,,,Mr. Patel,Low,Card,No,Pending,Delayed delivery
S845853,O95287,C2030,michael brown,,+916950837784,Bangalore,india,East,400001.0,P3238,Tablet,Furniture,77.21123440547882,1.0,524.0510366881534,32793.98709345699,2022-11-27,2025-02-08,10.0,DELAYED,,V147,Mrs. Patel,,R396,1274.6931179776245,1666.8263383197436,,Central,Mr. Patel,Low,,,Returned,
S243522,O62710,C9278,,amit@gmail.com,+916745641915,,india,North,110001.0,P3238,Mobile,Furniture,14.379639134878163,16.0,1206.7690414433216,78221.03063667503,2024-11-07,2021-11-26,13.0,,Air,V555,Mrs. Patel,Cargo,R173,586.5309851562531,1808.2833862035131,Hub C,South Hub,Mr. Patel,High,Credt,No,,Handle with care
S659122,O12491,C3604,Amit Kumar,,+919792877559,Bangalore,UK,,,P3583,Laptop,,77.33835454501741,9.0,2880.640668942282,13794.510437642093,2022-05-23,2024-12-28,7.0,Cancelled,Road,V176,Ms. Sharma,Van,R339,2530.987075191979,1053.6006661260592,Warehouse B,,Ms. Verma,Low,Debet,No,Returned,Handle with care
S805500,O15626,C4188,Jane Smith,jane@,+916502869357,Bangalore,UK,West,560001.0,P6273,Laptop,Accessories,70.83230571283791,9.0,4221.339973902669,97446.15289517608,2020-09-21,2021-02-17,-5.0,Delivered,Rail,V898,Mr. Rao,Cargo,R554,1209.5034005447242,1808.2833862035131,Warehouse A,,,Medium,Credt,Yes,Returned,
S537075,O57190,C8139,John Doe,john@example.com,+919974823108,,USA,,560001.0,P7682,Headphones,Accessories,59.99104789170297,7.0,4682.214831470374,133645.41925306083,2022-10-31,2021-05-16,14.0,DELAYED,Rail,V741,,Truck,R915,1183.948113343711,1165.5978107586586,Warehouse A,Central,Mr. Khan,Medium,Online,No,Returned,Handle with care
S227014,O79231,C3063,,,+917110492482,Mumbai,india,,600001.0,P8136,Charger,Clothing,12.39962747086102,14.0,3545.305278534692,34984.629437934826,2020-05-21,2024-08-25,0.0,In Transit,Air,V617,,Bike,R805,9057.001815926433,897.122186648256,Hub C,North Hub,Mr. Khan,Low,Online,No,,Delayed delivery
S730690,O20726,C3768,Li Wei,john@example.com,+918754836979,Mumbai,U.K.,West,560001.0,P8516,Tablet,Electronics,10.218375343635195,13.0,1931.0364529917217,7967.942200681889,2024-05-31,2024-04-01,14.0,,Ship,V482,Ms. Sharma,Van,R446,5719.099566952399,1979.5750926281758,Hub C,North Hub,Mr. Patel,Low,Card,Yes,Returned,
S714653,O30449,C8990,Amit Kumar,john@example.com,+917925332016,,U.K.,East,400001.0,P8692,,Accessories,14.379639134878163,11.0,2847.357221366099,90097.76479821977,2022-01-25,2020-09-02,-4.0,Cancelled,Rail,V685,Mrs. Patel,Van,R586,2231.7611095343395,1010.9860429469974,,South Hub,,Low,Online,,Not Returned,Check packaging
S718919,O40357,C8944,Amit Kumar,,+918486379480,Bangalore,us,West,560001.0,P3670,Mobile,Accessories,70.83230571283791,10.0,2903.3773002817984,121613.61499720451,2024-07-13,2020-02-17,-5.0,In Transit,Ship,V568,Mr. Lee,,R195,976.3534421699961,1779.5949701260106,Warehouse B,North Hub,Mr. Patel,High,Credt,No,Pending,
S974091,O87444,C3962,Fatima Noor,,+916789679872,,UK,,560001.0,P5141,Mobile,Food,49.63266183825688,13.0,1937.4876677627858,62335.441039422105,2023-05-14,2025-01-13,9.0,delayed,,V251,,Cargo,R791,9505.59236698481,939.1455906329755,,North Hub,Mr. Khan,Medium,,No,Not Returned,Delayed delivery
S734537,O43207,C6110,,jane@,+918263729669,,USA,West,600001.0,P4665,Headphones,Furniture,26.248608169201685,7.0,4140.753897801966,40153.382239155435,2020-01-20,2024-09-04,14.0,DELAYED,,V648,Mrs. Patel,Cargo,R835,8565.430963853194,151.0244465801482,,Central,,,Card,No,Not Returned,Check packaging
S772468,O10029,C7394,michael brown,amit@gmail.com,+918092025657,,us,North,110001.0,P7845,Mobile,Furniture,77.21123440547882,9.0,2365.3517753308106,188993.68719476004,2025-06-17,2024-09-18,4.0,delayed,Rail,V103,,Van,R838,3087.7531050598695,1053.6006661260592,Hub C,Central,Mr. Khan,Low,Card,,Pending,Check packaging
S490942,O43548,C1415,Fatima Noor,,+917228259339,Mumbai,India,,600001.0,P6782,Tablet,Furniture,6.279319410735846,10.0,4323.3523984833655,197255.3224843835,2020-10-19,2024-03-28,5.0,DELAYED,Air,V822,Mr. Lee,Truck,R264,352.5252197417602,490.7450036521326,Warehouse A,South Hub,Mr. Khan,Medium,Card,,Returned,
S976994,O79679,C7384,Li Wei,jane@,+917686010408,Bangalore,USA,East,,P2924,Charger,Clothing,49.63266183825688,16.0,3437.707851730763,51317.76473990145,2023-12-30,2024-08-13,2.0,Cancelled,Ship,V162,Mr. Rao,,R634,5468.34161852126,643.2002564090315,Warehouse B,South Hub,Mr. Patel,Low,UPI,Yes,Returned,Check packaging
S432243,O61493,C7245,Fatima Noor,john@example.com,+917901140311,Bangalore,,West,600001.0,P5020,Mobile,,20.272210312650156,11.0,795.7657041279592,78221.03063667503,2025-03-19,2024-11-28,5.0,In Transit,Air,V787,Ms. Sharma,Truck,R531,4344.41136364849,731.0664400538368,Hub C,Central,Mr. Patel,Medium,Online,No,,Check packaging
S295550,O89690,C7408,Amit Kumar,amit@gmail.com,+919829225292,Mumbai,USA,,600001.0,P5141,Headphones,Food,86.68452650460605,7.0,4140.753897801966,191096.88251139285,2024-07-30,2020-02-20,-5.0,,Ship,V300,Ms. Sharma,Truck,R502,9983.976999460425,320.2241976241424,Warehouse B,North Hub,Ms. Verma,High,Card,No,,
S879916,O71670,C7556,John Doe,john@example.com,+916283776280,Bangalore,UK,West,110001.0,P9457,Laptop,Accessories,62.51816361934201,14.0,472.02821195246,33111.50560680302,2025-02-07,2020-05-06,1.0,,Ship,V194,Ms. Sharma,Cargo,R476,9534.073322592092,558.3356878130787,Warehouse A,,Mr. Patel,Medium,Credt,No,Not Returned,
S599307,O61023,C9399,Fatima Noor,amit@gmail.com,+916158553242,mumbai,india,South,400001.0,P7799,Tablet,Furniture,52.713264947407666,5.0,1428.488157411806,7967.942200681889,2020-01-17,2021-06-07,2.0,Pending,Air,V541,Mr. Rao,Cargo,R116,363.91147683697153,1994.2523994096919,Warehouse B,North Hub,,,,Yes,,Delayed delivery
S472450,O78525,C5749,michael brown,amit@gmail.com,+919693811818,,India,,,P4317,Mobile,,33.4243534728386,10.0,2847.357221366099,40153.382239155435,2022-09-21,2023-04-24,2.0,Delivered,Air,V324,Mrs. Patel,Bike,R235,2231.7611095343395,1010.9860429469974,Warehouse A,,,,Cash,Yes,Pending,Delayed delivery
S406018,O48950,C5419,,,+919040674162,Bangalore,us,East,400001.0,P8163,Laptop,Electronics,49.770102556071386,1.0,4386.362714030262,7967.942200681889,2020-12-30,2023-01-21,2.0,DELAYED,Road,V502,Mr. Rao,Cargo,R940,2892.410615379814,1009.2353840107953,Warehouse A,,Ms. Verma,,Debet,,,Check packaging
S706408,O71849,C7858,Jane Smith,jane@,+917673019548,Bangalore,india,,,P7498,Mobile,Furniture,60.066519177605144,11.0,2127.286521221502,56302.18553258772,2022-12-17,2021-02-04,6.0,DELAYED,Road,V569,Mr. Lee,Van,R225,3598.1518415747837,1053.6006661260592,Warehouse B,South Hub,Ms. Verma,High,Credt,Yes,,Handle with care
S668046,O86547,C5245,Jane Smith,jane@,+919883709016,mumbai,us,South,,P9464,Laptop,,7.867442847541991,15.0,3587.724082878047,191096.88251139285,2020-04-21,2022-08-08,-1.0,Cancelled,Road,V738,Mr. Lee,Cargo,R233,,1856.787136809132,Warehouse A,Central,Ms. Verma,High,Online,Yes,,
S511867,O45191,C7998,Jane Smith,jane@,+919971322951,,U.K.,North,400001.0,P4184,Tablet,Furniture,39.17339032410346,3.0,4932.496363399561,171743.22888578053,2024-08-26,2023-09-27,4.0,Pending,Road,V506,Mrs. Patel,Van,R960,3152.0057823294637,1003.3030524525525,Warehouse A,Central,,Medium,Cash,No,Not Returned,Delayed delivery
S587149,O70372,C2825,Jane Smith,jane@,+916004708568,Chennai,india,,560001.0,P1534,Mobile,Food,39.17339032410346,14.0,3191.0231972650536,126046.97541719936,2024-07-11,2020-04-21,10.0,Delivered,Ship,V659,Mr. Rao,Bike,R231,2321.3171458743936,1601.3773331675338,Warehouse A,Central,Mr. Patel,Low,Online,,,Handle with care
S261447,O66166,C3107,michael brown,,+917043669105,,UK,,600001.0,P8269,Mobile,Clothing,-2.0,11.0,3608.3771607748636,197255.3224843835,2020-01-02,2023-03-11,13.0,Cancelled,Air,V666,Mrs. Patel,,R502,8916.361692792909,1469.7482504896661,Warehouse B,South Hub,Ms. Verma,Medium,UPI,,Not Returned,Handle with care
S157347,O15881,C9951,michael brown,jane@,+917917615842,Chennai,us,South,600001.0,P8814,Charger,Furniture,1.0494506537984387,16.0,3436.1508877561932,10057.478730660614,2025-06-14,2024-04-11,1.0,Cancelled,Air,V284,,,R215,7561.095207931837,1666.8263383197436,,,Mr. Patel,Medium,Online,Yes,Not Returned,
S460837,O17436,C9707,Jane Smith,amit@gmail.com,+916147381154,,india,,,P2197,,,68.5811861379596,7.0,4886.341830401388,121613.61499720451,2023-08-10,2021-09-29,-2.0,Pending,Rail,V157,Mrs. Patel,Truck,R535,2892.410615379814,1165.5978107586586,Warehouse A,South Hub,Mr. Patel,,Card,,Pending,Handle with care
S903313,O39795,C7918,Amit Kumar,john@example.com,+918181366544,Bangalore,USA,,600001.0,P9469,Headphones,Accessories,36.16733999015513,4.0,4323.3523984833655,94641.0785219888,2020-01-08,2022-05-04,-2.0,,Ship,V693,Mr. Lee,Cargo,R471,3087.7531050598695,1035.526119803062,Warehouse B,South Hub,Mr. Khan,Medium,Cash,No,,Delayed delivery
S180966,O15331,C3479,,,+917833140062,mumbai,USA,North,110001.0,P3218,Tablet,Furniture,96.97367046257358,14.0,866.0408676854231,155284.49953043126,2025-06-15,2021-03-20,1.0,Pending,,V984,Mr. Lee,Truck,R565,7753.704802499183,433.1428677108873,Warehouse B,North Hub,Mr. Khan,,Credt,,,Handle with care
S263327,O20202,C9866,,jane@,+916378504073,Delhi,india,North,110001.0,P8293,,Food,20.272210312650156,13.0,4712.281498228901,113440.86770462616,2021-02-10,2022-02-25,-4.0,delayed,Rail,V284,Mr. Lee,Truck,R124,1183.948113343711,1756.9267606299247,Warehouse B,North Hub,,Medium,Credt,Yes,Not Returned,Check packaging
S981143,O34009,C3174,Fatima Noor,jane@,+916066305730,Delhi,U.K.,,110001.0,P7260,,Accessories,83.32804275964196,10.0,547.4490582367825,169264.584847676,2020-01-27,2025-08-10,2.0,Pending,,V704,,Truck,R850,1104.4280670263602,1954.8734464007484,,North Hub,Mr. Patel,Medium,,Yes,Not Returned,Check packaging
S561081,O94192,C3105,michael brown,john@example.com,+916257561579,mumbai,USA,West,110001.0,P1362,Charger,Food,18.591584237106513,0.0,1955.8260882103048,62335.441039422105,2025-03-16,2020-11-16,13.0,Cancelled,Air,V445,Ms. Sharma,,R236,976.3534421699961,575.8247448914356,Warehouse B,South Hub,,Low,Credt,Yes,Not Returned,Delayed delivery
S617310,O30162,C5739,John Doe,john@example.com,+918361194604,mumbai,U.K.,South,400001.0,P1593,Tablet,Clothing,49.63266183825688,16.0,4283.776422510859,72713.96427958044,2025-01-23,2021-11-27,,Pending,Road,V671,Mr. Rao,,R936,5513.3751846654795,433.1428677108873,Warehouse A,Central,Ms. Verma,High,Credt,,Pending,Handle with care
S773541,O99793,C4754,Li Wei,,+917175288680,,us,East,400001.0,P9790,Tablet,Food,92.22648638480013,17.0,1644.0594195786612,128829.12309077912,2023-02-09,2024-04-15,-5.0,delayed,,V934,,Truck,R441,6330.570851172699,523.8880632416447,Warehouse B,North Hub,,,Debet,Yes,Pending,
S893447,O84874,C5334,Jane Smith,jane@,+917308145947,Delhi,UK,West,,P9235,,Food,73.09581474463738,12.0,3436.1508877561932,65957.74184791233,2022-05-29,2021-12-20,0.0,Cancelled,Ship,V789,Mr. Rao,Truck,R934,9895.221281762553,740.9701505086177,Hub C,North Hub,Ms. Verma,High,Debet,Yes,Not Returned,
S676096,O92854,C8849,michael brown,john@example.com,+918456012753,Mumbai,us,North,,P2668,Headphones,Electronics,83.32804275964196,10.0,3034.5907719184906,155284.49953043126,2023-01-05,2024-07-30,-5.0,Pending,Air,V150,Mr. Lee,Cargo,R862,178.809622859355,320.2241976241424,,North Hub,Mr. Khan,Medium,Cash,Yes,,Delayed delivery
S635698,O29230,C6921,Fatima Noor,jane@,+916757839368,Chennai,,South,110001.0,P3870,Charger,Food,73.3333972102348,6.0,4624.872973105552,169264.584847676,2020-10-27,2023-02-18,-1.0,Pending,Rail,V772,Ms. Sharma,Truck,R738,6060.784906977773,474.5804866864273,Hub C,Central,,Low,UPI,,,Delayed delivery
S980031,O78525,C3193,Jane Smith,amit@gmail.com,+918058739468,Mumbai,us,West,600001.0,P5645,Headphones,,89.53532136755106,14.0,440.30270132459583,1631.4072913987538,2021-02-23,2025-03-26,13.0,,Road,V125,Mr. Rao,,R513,5719.099566952399,1097.1244178130758,Warehouse B,,Mr. Patel,,Cash,Yes,Not Returned,Check packaging
S134681,O88165,C5678,Li Wei,john@example.com,+917498380651,,U.K.,East,400001.0,P2948,,,90.97738000683881,-1.0,911.0416179407564,12926.827000405874,2022-06-26,2020-12-06,-2.0,,Ship,V609,Mr. Lee,,R645,8565.430963853194,1165.5978107586586,Warehouse A,North Hub,Mr. Khan,Low,Online,Yes,Not Returned,
S310836,O91985,C6824,John Doe,john@example.com,+918660837287,Bangalore,India,,110001.0,P6895,Tablet,Furniture,26.248608169201685,8.0,4221.339973902669,148242.9734891228,2021-02-23,2020-04-09,1.0,In Transit,,V535,Mr. Lee,Cargo,R453,9505.59236698481,1666.8263383197436,Warehouse A,South Hub,Ms. Verma,,UPI,No,Not Returned,Delayed delivery
S898412,O66265,C9567,John Doe,john@example.com,+917198479596,Bangalore,UK,East,400001.0,P1523,,Electronics,68.5811861379596,1.0,547.4490582367825,147017.13630754218,2022-08-13,2021-08-15,-1.0,In Transit,Ship,V575,Mr. Lee,Cargo,R651,8217.077304198368,643.2002564090315,,South Hub,Mr. Patel,Medium,Cash,No,Returned,
S203714,O80003,C1225,Jane Smith,jane@,+916929486803,Chennai,us,,,P9512,Laptop,Electronics,1.0494506537984387,3.0,3608.3771607748636,133645.41925306083,2025-04-24,2021-12-19,14.0,Delivered,Ship,V650,Ms. Sharma,Truck,R604,8170.9595009805425,558.3356878130787,,South Hub,,Medium,Credt,Yes,Returned,Delayed delivery
S247456,O78730,C9943,Jane Smith,amit@gmail.com,+916451880692,,us,East,600001.0,P1126,Mobile,Furniture,9.30500395416599,9.0,1955.8260882103048,54459.71878580739,2023-11-16,2023-03-07,13.0,Delivered,,V191,,,R932,352.5252197417602,1142.2818193000305,,South Hub,Mr. Patel,Low,UPI,No,Pending,Delayed delivery
